001,1.666722,0.393660,1.23930,0.54370,
002,1.138037,0.589880,0.98118,0.65330,
003,0.895707,0.681080,0.88480,0.69440,
004,0.740834,0.739880,0.74070,0.75310,
005,0.644658,0.775400,0.67820,0.76210,
006,0.571492,0.801640,0.61001,0.79670,
007,0.533222,0.815240,0.54922,0.81360,
008,0.482457,0.831600,0.49665,0.83420,
009,0.450641,0.845520,0.58287,0.80720,
010,0.421714,0.855500,0.46912,0.83790,
011,0.397754,0.862720,0.48349,0.83580,
012,0.378149,0.868920,0.42743,0.85580,
013,0.357202,0.876880,0.46505,0.84310,
014,0.341500,0.881080,0.40280,0.86360,
015,0.326570,0.886500,0.41819,0.85880,
016,0.314099,0.890880,0.42518,0.86080,
017,0.301672,0.896020,0.40749,0.87030,
018,0.293463,0.898600,0.35920,0.87870,
019,0.279305,0.902780,0.38962,0.86960,
020,0.272812,0.905080,0.37883,0.87300,
021,0.263986,0.907920,0.36231,0.88450,
022,0.252309,0.911680,0.39337,0.86870,
023,0.246904,0.913900,0.35512,0.88630,
024,0.240265,0.916100,0.35635,0.88630,
025,0.233411,0.918540,0.35865,0.88630,
026,0.229382,0.917540,0.37111,0.88120,
027,0.218177,0.924600,0.34085,0.88820,
028,0.219722,0.922040,0.34342,0.89010,
029,0.205876,0.927920,0.35027,0.89200,
030,0.202260,0.927760,0.35288,0.88910,
031,0.197173,0.931320,0.34795,0.89070,
032,0.192600,0.931440,0.36217,0.88590,
033,0.193280,0.933420,0.36527,0.88820,
034,0.181595,0.936060,0.34751,0.89280,
035,0.180511,0.935920,0.31604,0.89850,
036,0.178460,0.936240,0.36899,0.88920,
037,0.170946,0.939860,0.34678,0.89190,
038,0.172265,0.939260,0.33663,0.89150,
039,0.164383,0.942540,0.34099,0.89350,
040,0.164119,0.941620,0.33187,0.89790,
041,0.162543,0.943040,0.33361,0.89820,
042,0.153684,0.945500,0.34626,0.89130,
043,0.153645,0.946360,0.34401,0.89740,
044,0.150071,0.946580,0.30696,0.90900,
045,0.146956,0.947780,0.33443,0.89910,
046,0.146463,0.947600,0.35177,0.89910,
047,0.141966,0.950080,0.36567,0.89360,
048,0.139759,0.950880,0.29936,0.90820,
049,0.136861,0.950880,0.37305,0.88910,
050,0.133976,0.953760,0.32542,0.90310,
051,0.131278,0.953480,0.32917,0.90350,
052,0.130043,0.953080,0.32207,0.90020,
053,0.122064,0.957040,0.32243,0.90530,
054,0.122730,0.956360,0.37882,0.89210,
055,0.122827,0.956860,0.31896,0.90690,
056,0.120112,0.957760,0.32666,0.90730,
057,0.117078,0.958440,0.31846,0.90690,
058,0.115697,0.959660,0.32026,0.90360,
059,0.111938,0.960320,0.32463,0.90610,
060,0.111112,0.961080,0.30981,0.91160,
061,0.108895,0.961200,0.31806,0.90990,
062,0.107027,0.962220,0.32391,0.90720,
063,0.106277,0.962660,0.33249,0.90620,
064,0.100105,0.964400,0.36270,0.90690,
065,0.099566,0.964000,0.31337,0.91470,
066,0.097451,0.964600,0.32062,0.91080,
