001,2.721577,0.170900,2.01855,0.22850,
002,1.932246,0.284060,2.12748,0.32820,
003,1.792813,0.337320,1.73651,0.38900,
004,1.696988,0.381020,1.65060,0.41450,
005,1.601108,0.419160,1.71375,0.40770,
006,1.538031,0.443440,1.41898,0.48920,
007,1.424089,0.485000,1.35375,0.50460,
008,1.335070,0.518400,1.23489,0.55200,
009,1.232754,0.556880,1.22472,0.56220,
010,1.179088,0.576820,75.81185,0.10840,
011,1.320837,0.524300,1.17813,0.59160,
012,1.130057,0.596240,1.06097,0.62430,
013,1.026457,0.634220,0.95674,0.66240,
014,0.961225,0.658660,0.96963,0.65070,
015,0.934177,0.669800,0.95168,0.66230,
016,0.905433,0.680360,0.86569,0.69350,
017,0.865914,0.695200,0.85775,0.69950,
018,0.979416,0.653120,0.82689,0.70830,
019,0.810872,0.713840,0.82366,0.71320,
020,0.753352,0.735800,0.97308,0.67370,
021,0.720674,0.744940,0.74837,0.74940,
022,0.666982,0.766080,0.76106,0.76430,
023,0.648052,0.773680,0.69625,0.76300,
024,0.606507,0.788000,0.65966,0.77130,
025,0.576760,0.800020,0.64989,0.78210,
026,0.586511,0.798240,0.80447,0.73010,
027,0.678342,0.761600,0.60640,0.79470,
028,0.571230,0.801080,0.55469,0.80430,
029,0.531891,0.813940,0.55602,0.81280,
030,0.502587,0.825400,0.55052,0.81980,
031,0.471096,0.835160,0.56400,0.81460,
032,0.448787,0.844320,0.60376,0.81550,
033,0.447555,0.842180,0.57448,0.81500,
034,0.426205,0.849420,0.47983,0.84130,
035,0.408632,0.856220,0.50298,0.83070,
036,0.390534,0.863820,0.48418,0.84060,
037,0.379549,0.866460,0.50429,0.83060,
038,0.365037,0.872840,0.47264,0.83870,
039,0.349958,0.876020,0.48993,0.83980,
040,0.337064,0.880460,0.47861,0.84490,
041,0.328217,0.883980,0.68889,0.85080,
042,0.310264,0.889320,0.47730,0.84800,
043,0.304732,0.891280,0.46121,0.84990,
044,0.297641,0.894760,0.43931,0.85430,
045,0.289824,0.896880,0.49946,0.84200,
046,0.281237,0.900040,0.45609,0.85420,
047,0.269377,0.903900,0.46871,0.85060,
048,0.263907,0.906140,0.43879,0.86380,
049,0.249711,0.910560,0.43503,0.85990,
050,0.241431,0.913940,0.43830,0.86270,
051,0.237376,0.915080,0.41108,0.86940,
052,0.232994,0.916740,0.41116,0.87110,
053,0.223485,0.920600,0.46810,0.85930,
054,0.219530,0.922400,0.44501,0.86590,
055,0.213203,0.924000,0.46137,0.85630,
056,0.203290,0.927620,0.44573,0.87010,
057,0.200768,0.928800,0.48252,0.85340,
058,0.194313,0.931600,0.45915,0.86790,
059,0.189181,0.932140,0.43545,0.87340,
060,0.185096,0.933840,0.43833,0.87250,
061,0.178037,0.936400,0.45496,0.86710,
062,0.173747,0.937740,0.43710,0.86500,
063,0.170528,0.939180,0.42993,0.87290,
064,0.158335,0.943100,0.42151,0.88070,
