001,1.717979,0.376720,1.46658,0.46870,
002,1.171330,0.579100,1.13640,0.61110,
003,0.877386,0.692680,0.85574,0.71190,
004,0.692278,0.761500,0.67873,0.76440,
005,0.586839,0.801300,0.58416,0.80720,
006,0.515951,0.823520,0.58663,0.80560,
007,0.462967,0.840000,0.56557,0.81520,
008,0.419586,0.856100,0.59041,0.80780,
009,0.392670,0.866100,0.52631,0.82820,
010,0.353261,0.878480,0.44229,0.85840,
011,0.332289,0.885320,0.47572,0.85110,
012,0.306142,0.894540,0.40652,0.86580,
013,0.285702,0.900120,0.46221,0.85460,
014,0.275015,0.905380,0.38296,0.87690,
015,0.253924,0.911000,0.41006,0.87030,
016,0.240620,0.917560,0.40218,0.87460,
017,0.233736,0.918420,0.39979,0.87960,
018,0.220431,0.923820,0.39074,0.88130,
019,0.208917,0.927240,0.38096,0.87970,
020,0.199721,0.931640,0.39886,0.88280,
021,0.189839,0.933540,0.36159,0.89270,
022,0.178762,0.937680,0.40277,0.87930,
023,0.174870,0.940120,0.37099,0.88700,
024,0.167692,0.941660,0.38788,0.88410,
025,0.157935,0.945200,0.44779,0.87770,
026,0.153041,0.945640,0.37472,0.89320,
027,0.148060,0.948400,0.36898,0.89070,
028,0.137393,0.951480,0.38447,0.89000,
029,0.138873,0.952240,0.40278,0.88930,
030,0.136672,0.951840,0.39629,0.88420,
031,0.133585,0.953260,0.39335,0.89080,
032,0.124517,0.955800,0.38360,0.88880,
033,0.120225,0.957440,0.41981,0.88620,
034,0.118041,0.957980,0.40005,0.89230,
035,0.112414,0.960860,0.42400,0.88970,
036,0.113455,0.960480,0.37285,0.89620,
037,0.109378,0.960580,0.35214,0.89890,
038,0.102772,0.963800,0.39974,0.89320,
039,0.103001,0.963940,0.40899,0.89450,
040,0.097641,0.965320,0.41115,0.89500,
041,0.101929,0.963820,0.37731,0.89700,
042,0.092796,0.966400,0.43736,0.88430,
043,0.090296,0.967620,0.42607,0.89500,
044,0.088145,0.969840,0.39284,0.89830,
045,0.090358,0.968720,0.41964,0.89470,
046,0.082935,0.971380,0.39294,0.89870,
