001,1.589787,0.409040,1.47833,0.48310,
002,1.151258,0.585440,1.10403,0.60980,
003,0.939637,0.666200,0.91369,0.67930,
004,0.814141,0.712020,0.78056,0.72940,
005,0.727406,0.746200,0.71823,0.75320,
006,0.661154,0.767740,0.70400,0.75660,
007,0.615327,0.785120,0.61389,0.78990,
008,0.570118,0.799400,0.59239,0.79680,
009,0.547812,0.810000,0.63154,0.79030,
010,0.518977,0.820160,0.56719,0.81120,
011,0.495431,0.826160,0.58535,0.80790,
012,0.474614,0.834500,0.54854,0.81910,
013,0.459956,0.838620,0.53181,0.82300,
014,0.435970,0.846960,0.58918,0.80780,
015,0.423720,0.852880,0.53511,0.82540,
016,0.410945,0.855920,0.49865,0.83460,
017,0.404035,0.858560,0.50863,0.83500,
018,0.386066,0.865080,0.49309,0.83790,
019,0.378477,0.867920,0.51377,0.83060,
020,0.364359,0.870160,0.51548,0.83660,
021,0.361729,0.873140,0.48555,0.83890,
022,0.348820,0.878240,0.47838,0.84350,
023,0.340549,0.880880,0.45425,0.85060,
024,0.326021,0.886500,0.49970,0.84510,
025,0.322602,0.887660,0.46642,0.85030,
026,0.314962,0.890060,0.46745,0.85190,
027,0.307161,0.891780,0.44897,0.85370,
028,0.302491,0.893140,0.43627,0.86010,
029,0.299012,0.894880,0.45609,0.85300,
030,0.289857,0.896520,0.43350,0.86300,
031,0.286743,0.898700,0.45834,0.85280,
032,0.278590,0.901220,0.44097,0.85990,
033,0.278784,0.900260,0.45170,0.85880,
034,0.275105,0.902840,0.42670,0.85860,
035,0.264305,0.906060,0.46437,0.85530,
036,0.259671,0.908260,0.46160,0.85510,
037,0.258940,0.909280,0.44938,0.85990,
038,0.253952,0.910040,0.43408,0.86180,
039,0.241397,0.915520,0.43079,0.86790,
040,0.245479,0.913340,0.42210,0.86570,
041,0.235941,0.914680,0.43476,0.86520,
042,0.234621,0.917340,0.43976,0.86170,
043,0.231420,0.917600,0.41865,0.87110,
044,0.229173,0.918300,0.44254,0.87050,
045,0.223857,0.919500,0.44358,0.86390,
046,0.223948,0.920240,0.44511,0.86540,
047,0.213716,0.923560,0.41871,0.87080,
048,0.216462,0.924440,0.43622,0.86660,
049,0.213380,0.923360,0.48670,0.85980,
050,0.209092,0.926200,0.42839,0.87450,
051,0.204977,0.926600,0.41780,0.87100,
052,0.204130,0.926680,0.42858,0.87000,
053,0.197178,0.929000,0.41914,0.87450,
054,0.196907,0.930120,0.45512,0.86680,
055,0.195724,0.930420,0.44105,0.86870,
