001,1.723768,0.363300,1.38863,0.49330,
002,1.219661,0.557560,1.04745,0.63150,
003,0.947718,0.661580,0.95796,0.68100,
004,0.781073,0.727180,0.71090,0.75470,
005,0.661977,0.768380,0.75704,0.74040,
006,0.603714,0.790820,0.65609,0.78320,
007,0.549168,0.810500,0.56851,0.80700,
008,0.510019,0.821620,0.59945,0.79290,
009,0.478247,0.832440,0.53020,0.82390,
010,0.446789,0.846280,0.51640,0.82610,
011,0.426196,0.852140,0.51999,0.82440,
012,0.405822,0.858600,0.46508,0.84010,
013,0.386939,0.866760,0.45265,0.84720,
014,0.367192,0.872400,0.44449,0.84870,
015,0.359048,0.873760,0.44301,0.85210,
016,0.341143,0.882600,0.45770,0.84960,
017,0.329313,0.883960,0.43199,0.85600,
018,0.317608,0.887780,0.44721,0.85520,
019,0.310506,0.891100,0.42669,0.85820,
020,0.303794,0.894660,0.44824,0.85380,
021,0.290348,0.897140,0.45352,0.85230,
022,0.282190,0.900620,0.41200,0.86220,
023,0.276073,0.902300,0.43665,0.86130,
024,0.267510,0.906260,0.40238,0.86890,
025,0.263381,0.906720,0.39470,0.86800,
026,0.257745,0.906840,0.41748,0.86410,
027,0.250619,0.911860,0.38340,0.87570,
028,0.242964,0.914300,0.40025,0.87060,
029,0.241161,0.914100,0.43517,0.86480,
030,0.231691,0.917340,0.40660,0.86700,
031,0.226666,0.919700,0.40782,0.86950,
032,0.223038,0.920580,0.40919,0.87170,
033,0.218326,0.920780,0.38372,0.87670,
034,0.213297,0.924440,0.40117,0.87310,
035,0.209025,0.926160,0.40366,0.87380,
036,0.206232,0.927860,0.38453,0.88100,
037,0.203418,0.928400,0.41422,0.86790,
038,0.197177,0.930160,0.40642,0.87220,
039,0.190174,0.932120,0.39365,0.87730,
040,0.188940,0.933520,0.37048,0.88320,
041,0.182508,0.935200,0.40562,0.87750,
042,0.179529,0.934680,0.44632,0.87170,
043,0.176338,0.937620,0.38690,0.88440,
044,0.177538,0.937420,0.40364,0.87840,
045,0.171058,0.939500,0.39307,0.88100,
046,0.165535,0.941200,0.41138,0.87960,
047,0.160743,0.941920,0.38994,0.88350,
048,0.157491,0.943160,0.41625,0.87540,
049,0.154878,0.943960,0.37844,0.88810,
050,0.156772,0.944980,0.38145,0.88360,
051,0.155331,0.945560,0.37759,0.88670,
052,0.147580,0.946780,0.38010,0.89010,
053,0.143724,0.948260,0.43124,0.87450,
054,0.143507,0.947840,0.38861,0.89000,
055,0.137681,0.951100,0.38228,0.89030,
056,0.139454,0.949280,0.39235,0.88720,
057,0.138344,0.950100,0.37600,0.88950,
058,0.132910,0.952000,0.37217,0.89490,
059,0.131218,0.952680,0.37740,0.89130,
060,0.132461,0.952660,0.40734,0.88630,
061,0.130423,0.952780,0.43707,0.88120,
062,0.120838,0.955680,0.39787,0.89070,
063,0.123178,0.955740,0.41913,0.88910,
064,0.118067,0.957060,0.38386,0.89140,
065,0.118843,0.956560,0.40402,0.88480,
066,0.117767,0.957200,0.39360,0.88830,
067,0.113043,0.959480,0.39955,0.88860,
068,0.113966,0.959320,0.37793,0.89450,
069,0.111220,0.961100,0.37200,0.89580,
070,0.106670,0.961940,0.38130,0.89420,
071,0.101189,0.964000,0.43499,0.88470,
072,0.107085,0.960740,0.40220,0.89220,
073,0.104078,0.963120,0.38235,0.89200,
074,0.098847,0.965240,0.40434,0.89120,
075,0.095945,0.965200,0.40513,0.89300,
076,0.100647,0.963720,0.41482,0.88730,
077,0.094026,0.966580,0.39027,0.89610,
078,0.094554,0.965360,0.38066,0.89990,
079,0.088008,0.968440,0.41064,0.89610,
080,0.086229,0.969820,0.39908,0.89490,
081,0.080166,0.971480,0.41077,0.89280,
082,0.084613,0.969400,0.40716,0.89440,
083,0.087841,0.968900,0.41921,0.89160,
084,0.081334,0.971360,0.41139,0.89650,
085,0.079140,0.971840,0.42211,0.89410,
086,0.081437,0.971480,0.38855,0.90020,
087,0.077317,0.972680,0.38606,0.89710,
088,0.071505,0.974280,0.41853,0.89750,
089,0.072835,0.973520,0.40595,0.90170,
090,0.070883,0.974540,0.41243,0.89670,
091,0.069209,0.975980,0.40081,0.90100,
092,0.067148,0.975500,0.41661,0.89890,
093,0.065938,0.977140,0.40642,0.90010,
094,0.069817,0.975260,0.42439,0.89570,
095,0.065985,0.976060,0.39237,0.90550,
096,0.059996,0.979120,0.42180,0.89850,
097,0.062118,0.978560,0.42692,0.89750,
098,0.058046,0.979960,0.39009,0.90520,
099,0.056619,0.980260,0.40980,0.89930,
100,0.053225,0.981020,0.42767,0.89950,
101,0.049843,0.982320,0.41634,0.90220,
102,0.049202,0.982180,0.44172,0.89690,
103,0.048801,0.982800,0.41168,0.90030,
104,0.051362,0.981840,0.42756,0.90210,
105,0.045506,0.983820,0.41391,0.90510,
106,0.047293,0.983680,0.41782,0.90170,
107,0.043838,0.984580,0.41868,0.90300,
108,0.045065,0.983740,0.41721,0.90200,
109,0.041359,0.985800,0.41749,0.90560,
110,0.037992,0.987340,0.43592,0.90470,
111,0.036467,0.988120,0.42949,0.90580,
112,0.035252,0.988140,0.42928,0.90630,
113,0.033967,0.988000,0.41935,0.90590,
114,0.032539,0.988720,0.43421,0.90100,
115,0.035087,0.988040,0.47502,0.90460,
116,0.031262,0.989140,0.44245,0.90640,
117,0.031841,0.989180,0.43279,0.90540,
118,0.026780,0.991240,0.43034,0.91060,
119,0.029299,0.989720,0.44463,0.90880,
120,0.026510,0.990680,0.42891,0.90810,
121,0.024022,0.991600,0.45011,0.90830,
122,0.021922,0.992600,0.44414,0.90830,
