001,2.848786,0.184480,1.93943,0.26200,
002,1.833403,0.302400,1.72209,0.35870,
003,1.643567,0.387200,1.51232,0.44070,
004,1.526045,0.438020,1.45759,0.47210,
005,1.442655,0.469800,1.43626,0.48050,
006,1.370047,0.502060,1.33621,0.51380,
007,1.299820,0.528900,1.21443,0.56750,
008,1.236407,0.557380,1.24024,0.55340,
009,1.171898,0.582800,1.14460,0.59800,
010,1.113175,0.602340,1.14263,0.60100,
011,1.059861,0.621820,1.07950,0.62480,
012,1.000322,0.645840,1.06067,0.63560,
013,0.943364,0.665640,1.05225,0.64110,
014,0.884664,0.690360,0.99152,0.67000,
015,0.822100,0.712780,0.89499,0.69570,
016,0.779350,0.727080,0.80725,0.71790,
017,0.737008,0.740120,0.77527,0.73530,
018,0.699777,0.755440,0.75671,0.74640,
019,0.671443,0.764660,0.71414,0.75870,
020,0.635269,0.779020,0.74545,0.75340,
021,0.600808,0.789100,0.72301,0.75230,
022,0.582128,0.795360,0.71600,0.76550,
023,0.553483,0.806860,0.73130,0.76540,
024,0.530178,0.815580,0.67540,0.78550,
025,0.513605,0.822420,0.60206,0.80340,
026,0.492581,0.828060,0.67140,0.80390,
027,0.477872,0.830780,0.73573,0.80250,
028,0.460831,0.838380,0.64770,0.80250,
029,0.444003,0.845240,0.56220,0.81250,
030,0.428801,0.848100,0.51582,0.83100,
031,0.414868,0.854180,0.60586,0.81020,
032,0.406140,0.858200,0.61345,0.80570,
033,0.394380,0.861720,0.58556,0.82130,
034,0.381139,0.867440,0.55665,0.82330,
035,0.377067,0.868200,0.57145,0.81880,
036,0.361683,0.873820,0.61795,0.81420,
037,0.348702,0.877040,0.59649,0.82110,
038,0.338656,0.881640,0.54922,0.83370,
039,0.328928,0.885120,0.56941,0.83090,
040,0.326705,0.885940,0.51157,0.84340,
041,0.320636,0.888660,0.52780,0.83540,
042,0.311643,0.891120,0.68090,0.82430,
043,0.305490,0.892680,0.61384,0.83160,
044,0.295026,0.896040,0.57415,0.82490,
045,0.285358,0.900080,0.51507,0.84170,
046,0.284003,0.900360,0.54047,0.85130,
047,0.277682,0.902940,0.54771,0.84740,
048,0.270987,0.904700,0.56206,0.84420,
049,0.267669,0.905500,0.65289,0.84360,
050,0.256304,0.909620,0.51443,0.85180,
051,0.263919,0.906600,0.44908,0.85420,
052,0.248393,0.912240,0.57431,0.84460,
053,0.244253,0.913100,0.54186,0.84990,
054,0.240195,0.913620,0.59216,0.84480,
055,0.229439,0.919320,0.50029,0.85430,
056,0.225776,0.921000,0.51413,0.85860,
057,0.222194,0.921600,0.53382,0.85250,
058,0.217996,0.923320,0.67441,0.84100,
059,0.215250,0.923420,0.51179,0.85800,
060,0.211232,0.924560,0.52669,0.85820,
061,0.200344,0.929300,0.52219,0.85620,
062,0.199457,0.927840,0.58368,0.84620,
063,0.196472,0.929640,0.55237,0.85070,
064,0.190621,0.931860,0.60100,0.86250,
065,0.186679,0.933260,0.50430,0.85710,
066,0.186997,0.933460,0.52286,0.85710,
067,0.183465,0.935380,0.48975,0.85870,
068,0.182676,0.935140,0.47594,0.86670,
069,0.169525,0.940060,0.52053,0.85810,
070,0.166217,0.941320,0.48526,0.86770,
071,0.164220,0.942440,0.49535,0.86350,
072,0.160565,0.942340,0.47618,0.86410,
073,0.157350,0.943120,0.50254,0.86380,
074,0.156524,0.943320,0.53068,0.85020,
075,0.150988,0.946780,0.44428,0.87560,
076,0.149723,0.946540,0.49747,0.86280,
077,0.142568,0.950160,0.54460,0.85360,
078,0.145023,0.948820,0.49233,0.86920,
079,0.132087,0.953220,0.50677,0.86970,
080,0.134088,0.952200,0.49005,0.86980,
081,0.133235,0.952580,0.54000,0.86040,
082,0.131197,0.953320,0.51564,0.86910,
083,0.128918,0.954120,0.48880,0.86940,
084,0.124913,0.954780,0.50435,0.86910,
085,0.119190,0.958340,0.59455,0.85540,
086,0.121898,0.957080,0.50117,0.86900,
